avg_rating,rating_1,rating_2,rating_3,rating_4,rating_5,sentence
-2.8,-3.0,-3.0,-3.0,-3.0,-2.0,GAWD I certainly hope so !
-2.8,-3.0,-3.0,-3.0,-3.0,-2.0,Because split ends are ugly
-1.8,-3.0,-3.0,-2.0,-2.0,1.0,You mean play ps2 on a gba ?
-2.8,-3.0,-3.0,-3.0,-3.0,-2.0,i do n't pay attention to that stuff .
-2.0,-3.0,-3.0,-2.0,-1.0,-1.0,Easy two points .
0.6,-1.0,0.0,1.0,1.0,2.0,He wants people to believe him and not God .
0.6,-2.0,0.0,0.0,2.0,3.0,mix all but lemon and cilantro .
-1.8,-3.0,-2.0,-2.0,-1.0,-1.0,try it out sometime
-0.6,-2.0,-1.0,-1.0,0.0,1.0,Watch out for the coaster car though .
-1.8,-3.0,-2.0,-2.0,-1.0,-1.0,He should feel normal ... not like he 's in an adult home .
1.2,0.0,1.0,1.0,1.0,3.0,Ultimately the decision whether to believe someone or not is up to you .
-1.6,-3.0,-2.0,-2.0,-2.0,1.0,My sisters pregnancy 's were different and she had one of each .
0.6,0.0,0.0,1.0,1.0,1.0,This will change the DVD region for the drive .
0.8,-1.0,1.0,1.0,1.0,2.0,You will never stop learning once you have the simple tools of knowledge .
-0.8,-2.0,-2.0,-1.0,0.0,1.0,"Everyone is nude , comfortable , and having a good time ."
-0.6,-1.0,-1.0,-1.0,0.0,0.0,I was sometimes picked on .
-0.4,-2.0,0.0,0.0,0.0,0.0,`` The Bible '' ... .
-1.2,-3.0,-2.0,-1.0,-1.0,1.0,I do n't think that I knew that .
-1.2,-3.0,-3.0,0.0,0.0,0.0,Just Google `` art college London '' and you ' ll be away .
-1.6,-3.0,-2.0,-2.0,-2.0,1.0,"German Parmos , that 's what !"
-2.0,-3.0,-2.0,-2.0,-2.0,-1.0,The `` state of the art '' video game ... called PONG !
-0.6,-1.0,-1.0,-1.0,-1.0,1.0,The unassisted triple play is almost God like .
0.4,-2.0,0.0,1.0,1.0,2.0,That depends on individual to individual .
-2.4,-3.0,-3.0,-3.0,-2.0,-1.0,I do n't want my kid to fail ANY subjects .
0.6,-1.0,0.0,0.0,1.0,3.0,I disagree with the `` focus on the back of the room '' advice .
-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,where were you last year ?
0.2,-1.0,0.0,0.0,1.0,1.0,He sabotaged pretty consitently what the defense lawyers had worked out .
-2.4,-3.0,-3.0,-3.0,-2.0,-1.0,Spud : No joy yet .
0.2,-2.0,-1.0,0.0,2.0,2.0,i hope you can give me some suggest about my product .
-1.0,-2.0,-2.0,-1.0,-1.0,1.0,Big difference and not too much to dwell on .
-1.8,-3.0,-3.0,-2.0,-1.0,0.0,Seriously ... it is very obvious that she is interested in you .
-0.4,-2.0,-1.0,0.0,0.0,1.0,I usually am .
-0.2,-2.0,-2.0,0.0,1.0,2.0,Note that you ' ll see both the extract and the powdered .
-0.8,-2.0,-2.0,-2.0,1.0,1.0,"When there 's a will , I want to be in it ."
-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,if you give me head then you can stay at my place
-0.4,-3.0,-1.0,0.0,1.0,1.0,Just fill up the meter and press L1 .
0.0,-1.0,-1.0,-1.0,1.0,2.0,"It 's drinkable , but it is a cheap wine ."
-0.2,-2.0,-1.0,0.0,0.0,2.0,No one knows .
-0.2,-2.0,-1.0,0.0,1.0,1.0,They beat them by scoring seven times .
-1.8,-3.0,-3.0,-2.0,-2.0,1.0,I totally love my jobs : )
-1.0,-3.0,-2.0,-1.0,0.0,1.0,Have a Happy Wedding !
1.0,0.0,0.0,1.0,1.0,3.0,Nothing else has been proven safe .
-1.0,-3.0,-3.0,0.0,0.0,1.0,pause ... to halt temporarly .
0.0,-1.0,-1.0,-1.0,1.0,2.0,Most cases of sensitive teeth is due to gum recession .
-2.6,-3.0,-3.0,-3.0,-3.0,-1.0,B/c they have the Visa/Mc label on it
0.8,-1.0,1.0,1.0,1.0,2.0,# It is believed dinosaurs are extinct due to a giant meteor .
0.6,-1.0,1.0,1.0,1.0,1.0,I would check with a vet .
-0.4,-1.0,-1.0,-1.0,0.0,1.0,Where is it ?
0.6,-2.0,0.0,0.0,2.0,3.0,"Perfumes , eaux de cologne and soap of violet ... French Stylish Shop . ''"
0.6,-2.0,-1.0,1.0,2.0,3.0,Some are even synthesised there by ribosomes on its surface .
0.2,-1.0,-1.0,0.0,1.0,2.0,So how do we let go of these illusions ?
-1.4,-2.0,-2.0,-1.0,-1.0,-1.0,they usually miss a lot .
-2.4,-3.0,-3.0,-3.0,-2.0,-1.0,"The first dream , ah ?"
-1.4,-3.0,-2.0,-1.0,-1.0,0.0,What is the proof that God hates any one and for what .
0.0,-2.0,-1.0,-1.0,1.0,3.0,It is a two seater with a retractable hard top .
-0.6,-3.0,-2.0,-1.0,0.0,3.0,"copy and paste to a word.doc , spell check and repaste"
0.0,-1.0,-1.0,0.0,0.0,2.0,They usually have help like that .
-0.6,-3.0,-2.0,0.0,1.0,1.0,I think you ' d probably be bored silly if you read my mind .
-0.6,-2.0,-2.0,0.0,0.0,1.0,Mary was the mother of JESUS the Son of THE MOST HIGH .
-1.6,-3.0,-2.0,-2.0,-1.0,0.0,what kinds is it ?
2.4,2.0,2.0,2.0,3.0,3.0,"For more information , travelers may visit the FAA 's Internet web site ."
-0.8,-2.0,-2.0,-1.0,0.0,1.0,Governments are elected and ( in theory at least ! )
-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,I spam ppl who send them !
-1.8,-3.0,-3.0,-3.0,-2.0,2.0,I think Monroe piercings are icky on anyone .
-1.4,-2.0,-2.0,-2.0,-1.0,0.0,"Utopia , unfortunately , does n't have a zip code ."
-1.6,-3.0,-2.0,-2.0,-1.0,0.0,Was I talking ?
1.2,-1.0,1.0,1.0,2.0,3.0,Our success protecting and restoring forests and wild places depends on people like you !
-1.0,-3.0,-1.0,-1.0,-1.0,1.0,Maybe that 's an option for you ?
-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,candy corn of course ! ! ! ! ! ! ! ! ! !
-2.6,-3.0,-3.0,-3.0,-3.0,-1.0,I ' m much more of a Vegeta grrl .
-2.0,-3.0,-3.0,-2.0,-2.0,0.0,until now :) This is the story of Rindercella and her sugly isters .
1.6,1.0,1.0,2.0,2.0,2.0,"The economy grew for 116 consecutive months , the most in history ."
0.8,-1.0,0.0,1.0,1.0,3.0,Its video is superb .
-2.0,-3.0,-2.0,-2.0,-2.0,-1.0,Are you serious ? ?
-0.2,-3.0,-1.0,0.0,1.0,2.0,"He replied , ` No , I ' m teaching History . '"
-0.8,-3.0,-2.0,0.0,0.0,1.0,I know ladies after a miscarriage they bleed for 3-4 weeks .
-0.4,-2.0,-1.0,-1.0,1.0,1.0,You ' ll eventually have to see a dentist .
-1.8,-3.0,-2.0,-2.0,-1.0,-1.0,( 2nd Time is Always the best ! )
1.4,-1.0,2.0,2.0,2.0,2.0,"As such , I would expect the cost - per-click to be quite pricey ."
-1.4,-3.0,-2.0,-2.0,-1.0,1.0,Things like that ... .
-2.0,-3.0,-3.0,-2.0,-1.0,-1.0,If He was who he said he was everything He ever said was truth .
-0.8,-2.0,-1.0,-1.0,-1.0,1.0,Damaged drain tiles ?
-2.0,-3.0,-2.0,-2.0,-2.0,-1.0,"Well , Yahoo Monitors ... ?"
-1.0,-2.0,-2.0,-1.0,-1.0,1.0,`` Dummy Drag '' This is a very minimal physical test .
-2.6,-3.0,-3.0,-3.0,-2.0,-2.0,hmmmmm i would be worried his ex and him unavailable
2.2,1.0,2.0,2.0,3.0,3.0,"They conduct field research and analyze , interpret , and report their findings ."
0.2,-1.0,0.0,0.0,0.0,2.0,There are many types of cancer .
0.0,-3.0,0.0,0.0,1.0,2.0,I use calemine lotion .
1.6,1.0,1.0,2.0,2.0,2.0,He should have never been president .
-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,look out we are aliens !
0.2,-1.0,-1.0,0.0,1.0,2.0,Maybe you could bandage up the wounds and clean them with some antibiotic .
2.0,1.0,2.0,2.0,2.0,3.0,Overlapping the Kuiper belt but extending much further outwards is the scattered disc .
1.2,0.0,1.0,1.0,2.0,2.0,Does this disease run in families ?
-2.4,-3.0,-3.0,-3.0,-2.0,-1.0,"Uh , yeah ."
-2.8,-3.0,-3.0,-3.0,-3.0,-2.0,NO ... IT 'S A SCAM
-0.8,-3.0,-1.0,-1.0,0.0,1.0,Just let people think how they want .
-2.6,-3.0,-3.0,-3.0,-3.0,-1.0,I do n't know but U might find the info from www.rareseeds.com or from Richters.com
0.8,-1.0,0.0,1.0,2.0,2.0,"Dealership auctions it at wholesale on behalf of the lenders for $ 4,000 ."
-1.2,-2.0,-2.0,-2.0,-1.0,1.0,Gold would look nice .
-1.2,-3.0,-2.0,-1.0,0.0,0.0,To do anything in Psychology you pretty much have to have a PhD .
0.0,-1.0,-1.0,0.0,0.0,2.0,The problem is it takes hours .
0.8,0.0,0.0,1.0,1.0,2.0,Fish as food : Fish are an important source of food in many cultures .
-0.6,-3.0,-1.0,0.0,0.0,1.0,"http://prisontalk.com/forums/forumdisplay.php?s=&daysprune=&f=186 Whatever you want to know , someone here has the answer"
-0.2,-1.0,-1.0,0.0,0.0,1.0,Yes blue cheese is healthy .
-1.0,-2.0,-2.0,-1.0,-1.0,1.0,tell them you want a french manicure with your name airbrushed on them .
-1.4,-3.0,-3.0,-2.0,0.0,1.0,Raoul Duke : Panic .
0.2,-2.0,0.0,0.0,1.0,2.0,Sounds to me like low tansmission fluid .
-2.4,-3.0,-3.0,-3.0,-2.0,-1.0,The USA and its great here
-0.2,-2.0,-2.0,0.0,0.0,3.0,"When that happens , it 's a no - win situation for everyone ."
-2.0,-3.0,-3.0,-2.0,-1.0,-1.0,"thick layers of bark in trees , tap root system I guess ."
-0.4,-2.0,-2.0,0.0,1.0,1.0,The link below will tell you `` How to Belly Dance ''
-2.2,-3.0,-3.0,-2.0,-2.0,-1.0,they will pay him that 's how the cookie crumbles !
-2.0,-3.0,-3.0,-2.0,-1.0,-1.0,"If you do n't mind the bang , do n't worry about it ."
-0.8,-3.0,-1.0,-1.0,0.0,1.0,you are absolutly right .
-1.2,-2.0,-2.0,-2.0,-1.0,1.0,YOU HAVE TO KNOW HOW TO BE A COMPLETE PLAYER .
-0.8,-1.0,-1.0,-1.0,-1.0,0.0,it starts when Big Brother finishes .
-1.0,-2.0,-2.0,-1.0,0.0,0.0,go to your old high school and ask about it .
1.4,-1.0,1.0,2.0,2.0,3.0,"Yes , I do believe the question should have been removed ."
-2.0,-3.0,-3.0,-3.0,-1.0,0.0,m 'm allergic to cinnamon : (
-0.6,-2.0,-1.0,-1.0,0.0,1.0,Also known as `` Standard Candles '' .
1.6,-1.0,1.0,2.0,3.0,3.0,Mitochondrion : Energy is provided there for cell function .
0.8,-1.0,1.0,1.0,1.0,2.0,People assume that they must be below par since they were schooled elsewhere .
-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,you are 15 dude .
-1.2,-3.0,-2.0,-1.0,0.0,0.0,I still think he is doing it but not at home .
-1.0,-3.0,-1.0,-1.0,-1.0,1.0,"The dogs become very sick with diarrhea , throwing up ."
2.0,-2.0,3.0,3.0,3.0,3.0,"Thank you , Sir !"
-1.2,-3.0,-3.0,-1.0,-1.0,2.0,"FYI , the cinema there has movies playing till really late ."
-2.2,-3.0,-3.0,-3.0,-1.0,-1.0,I am always doing crazy stuff like that .
-1.2,-3.0,-3.0,-1.0,0.0,1.0,here is the wikipedia http://en.wikipedia.org/wiki/Robert_Horry here is the you tube http://www.youtube.com/watch?v=xp19op8uK1E
0.0,-1.0,-1.0,0.0,1.0,1.0,There is something inside of me that cries out for failure .
-1.6,-3.0,-2.0,-1.0,-1.0,-1.0,For my kids I started by sleeping with them and then phased it out .
0.8,0.0,0.0,0.0,1.0,3.0,Immediately remove cupcakes from pans and cool completely on wire rack .
-0.2,-1.0,-1.0,-1.0,0.0,2.0,"Plan to be spontaneous , tomorrow ."
0.2,-1.0,-1.0,0.0,1.0,2.0,"Well , if you are already taking antibiotics , maybe ."
-0.4,-3.0,-2.0,0.0,1.0,2.0,I recommend a hot Vics enema .
-0.6,-2.0,-2.0,-1.0,1.0,1.0,"Whoevers chimney is leaking , they are the ones who are liable ."
-0.2,-3.0,0.0,0.0,0.0,2.0,What do you think ?
0.0,-2.0,-1.0,-1.0,2.0,2.0,Reptiles appeared about 330 mya .
-1.0,-3.0,-1.0,-1.0,0.0,0.0,i have been since the moment he took office .
-2.0,-3.0,-2.0,-2.0,-2.0,-1.0,I know it sounds bad but it 's not .
1.2,0.0,1.0,1.0,2.0,2.0,Hybrid schemes are available which provide a tradeoff between the two .
-2.2,-3.0,-3.0,-3.0,-2.0,0.0,I would n't worry .
-1.8,-3.0,-2.0,-2.0,-1.0,-1.0,if they never get asked it never meant to be on the first place .
-1.4,-3.0,-2.0,-1.0,-1.0,0.0,Why am I not worth three points ?
0.2,-1.0,0.0,0.0,0.0,2.0,There is no cure .
-2.0,-3.0,-3.0,-3.0,-3.0,2.0,This is some heavy shit .
1.0,-1.0,1.0,1.0,2.0,2.0,Few words will do .
0.0,-2.0,-2.0,1.0,1.0,2.0,swollen breast in the first week can be normal .
-2.8,-3.0,-3.0,-3.0,-3.0,-2.0,"I ' ll be your frind till the end , hehehehe ( like chucky )"
-2.4,-3.0,-3.0,-2.0,-2.0,-2.0,"my wallet , your wallet , everybody else 's wallet"
-2.2,-3.0,-3.0,-2.0,-2.0,-1.0,IMHO it 's just not worth the risk .
-0.8,-2.0,-1.0,-1.0,0.0,0.0,you wo n't like the job if you are not interested in it .
0.0,-2.0,-1.0,0.0,1.0,2.0,"Maybe he could be the one , who knows ?"
-1.4,-3.0,-2.0,-2.0,-1.0,1.0,which s a good thing I suppose ?
-1.0,-3.0,-2.0,-2.0,-1.0,3.0,Please DO NOT let her cry it out .
0.8,-1.0,1.0,1.0,1.0,2.0,Otherwise the high pressure pushes up against the low .
-0.2,-3.0,-1.0,1.0,1.0,1.0,At age six I would stop helping them in the bathtub .
-1.8,-2.0,-2.0,-2.0,-2.0,-1.0,"no it 's not over yet , another attack is expected"
-0.6,-3.0,-2.0,-1.0,1.0,2.0,the answers yes ... because even the Devil believes in God ...
-0.2,-2.0,-1.0,0.0,1.0,1.0,did you tell the principal at the school ?
1.4,1.0,1.0,1.0,2.0,2.0,For most spirits feeling cold is correct .
-1.0,-3.0,-2.0,-1.0,0.0,1.0,goofy is a dog .
-2.8,-3.0,-3.0,-3.0,-3.0,-2.0,my wishes to ya .
-1.0,-3.0,-2.0,-1.0,-1.0,2.0,You might be going out and giving out to immature guys .
0.2,-2.0,0.0,0.0,1.0,2.0,I am at this stage right now .
-2.2,-3.0,-2.0,-2.0,-2.0,-2.0,you son needs to learn to self - soothe .
-0.6,-2.0,-2.0,-2.0,1.0,2.0,I even like the laws over here and wish my homecountry would have them .
1.8,0.0,1.0,2.0,3.0,3.0,Many have advanced degrees along with years of professional office experience .
0.6,-1.0,0.0,1.0,1.0,2.0,Haystar P from Haytak FZE is used for the above application .
-0.6,-3.0,-2.0,0.0,1.0,1.0,GW Bush has NOT been responisble for killing more innocent people that Hussein .
-1.2,-3.0,-2.0,-1.0,-1.0,1.0,with my first pregnancy it popped up positive the minute i took it !
-2.4,-3.0,-3.0,-2.0,-2.0,-2.0,MAYBE A BIT OF BOTH !
1.0,0.0,0.0,1.0,1.0,3.0,Your dog is not getting the right nutrients .
0.8,-1.0,-1.0,0.0,3.0,3.0,There is a picture of a cold nodule on the nodule page . ]
-1.6,-3.0,-3.0,-3.0,-2.0,3.0,Paul Smecker : Cafe latte .
0.4,-2.0,0.0,1.0,1.0,2.0,"God Bless America , and thank you for asking by the way ."
-1.6,-3.0,-3.0,-1.0,-1.0,0.0,cost to you should be minimal
-1.4,-2.0,-2.0,-1.0,-1.0,-1.0,Yes and if i ' m right it is out but very very exclusive
-0.8,-3.0,-2.0,0.0,0.0,1.0,In The Library .
-0.8,-2.0,-2.0,-1.0,0.0,1.0,There 's only one Bagpuss .
0.6,-2.0,1.0,1.0,1.0,2.0,If you were consistant they would know what 's expected of them .
-2.2,-3.0,-3.0,-2.0,-2.0,-1.0,or she may have slept on it wrong and jarred a nerve .
0.4,-3.0,1.0,1.0,1.0,2.0,The Census Bureau does do in - person surveys other than the once - every-ten-years census .
-2.6,-3.0,-3.0,-3.0,-3.0,-1.0,well go to google and then look for ares i have it its awsome ! !
0.4,-1.0,0.0,1.0,1.0,1.0,The prompts are broad philosophical questions .
-1.6,-3.0,-3.0,-1.0,-1.0,0.0,"If you ca n't reach or maintain it , that 's fine too ."
-2.6,-3.0,-3.0,-3.0,-2.0,-2.0,N Carliona ; is n't that where most race car drivers come from ? ?
-1.6,-3.0,-2.0,-1.0,-1.0,-1.0,I finger comb Straight Away through wet hair .
0.0,-2.0,-1.0,-1.0,2.0,2.0,Keep your feelings secret only giving little hints to keep him intrigued
-1.6,-3.0,-3.0,-1.0,-1.0,0.0,Its really good .
-1.0,-3.0,-3.0,-2.0,0.0,3.0,are you paying her ?
-0.6,-3.0,-1.0,0.0,0.0,1.0,"Sorry , it 's very rude ."
-2.6,-3.0,-3.0,-3.0,-2.0,-2.0,have you ever use torrents ?
-0.6,-2.0,-2.0,-1.0,1.0,1.0,I ' m not sure if they charge for that but you could always ask .
1.0,-1.0,-1.0,2.0,2.0,3.0,I think it 's a combination of both politics and religion .
0.0,-2.0,-1.0,1.0,1.0,1.0,Just make several vanilla cakes and cut them to shape .
-2.4,-3.0,-3.0,-3.0,-2.0,-1.0,of course not !
0.0,-2.0,-2.0,1.0,1.0,2.0,"When guests come to your wedding , they ' re already bringing you a gift ."
-1.2,-3.0,-2.0,-1.0,0.0,0.0,They were just saying of different people .
-0.6,-3.0,-2.0,-1.0,1.0,2.0,if we could harness the power of antimatter it would be huge .
-2.0,-3.0,-2.0,-2.0,-2.0,-1.0,Line dancing the achy breaky in a country bar ?
-0.8,-2.0,-2.0,-1.0,0.0,1.0,`` He was killing college girls that were the future of America .
-1.0,-2.0,-2.0,-2.0,-1.0,2.0,Try playing with trains for awhile .
-0.4,-3.0,-2.0,0.0,1.0,2.0,What an ignorant question .
-1.0,-2.0,-2.0,-2.0,-1.0,2.0,"All the rest have 31 , except February the lonely one ."
-1.2,-3.0,-2.0,-1.0,0.0,0.0,Lol means laugh out loud .
-0.6,-2.0,-2.0,-1.0,0.0,2.0,The size of a mans penis is an optical illusion to his body size .
0.0,-1.0,-1.0,0.0,1.0,1.0,My family made an Advent chain .
0.2,-1.0,-1.0,0.0,1.0,2.0,"Yes , it is real ."
-2.6,-3.0,-3.0,-3.0,-2.0,-2.0,And iam not trying to be funny either .
-1.8,-3.0,-3.0,-1.0,-1.0,-1.0,That just cost me 10 points .
-2.6,-3.0,-3.0,-3.0,-2.0,-2.0,Exactly what okmessageme said ...
1.2,-2.0,1.0,2.0,2.0,3.0,"Not food regulation , but personal exercising , is mooted as the solution ."
-1.6,-3.0,-3.0,-2.0,-1.0,1.0,i love shirley temples .
-1.6,-3.0,-2.0,-2.0,-1.0,0.0,I got a headache just reading this
-2.6,-3.0,-3.0,-3.0,-2.0,-2.0,but the meds do help alot ! !
-2.6,-3.0,-3.0,-3.0,-3.0,-1.0,why do u have to worry so much
-2.2,-3.0,-2.0,-2.0,-2.0,-2.0,Most of the time I get too lazy .
-1.4,-2.0,-2.0,-1.0,-1.0,-1.0,Don ; t ask for the lobster .
-1.6,-3.0,-3.0,-2.0,-2.0,2.0,those colors are pretty darn bizzare
-2.6,-3.0,-3.0,-3.0,-2.0,-2.0,"yeah , she 's just trying to make it sound better haha"
2.8,2.0,3.0,3.0,3.0,3.0,I would trust the social workers to make the appropriate case by case determination .
-0.6,-2.0,-1.0,0.0,0.0,0.0,Think in the long term .
0.6,-2.0,1.0,1.0,1.0,2.0,This can happen to both boys and girls .
-1.6,-3.0,-2.0,-2.0,-1.0,0.0,audrey hepburn ... it 's from the movie funny face
-0.4,-2.0,-1.0,-1.0,1.0,1.0,"Yes , and Clinton fired everyone he could within a month of taking office ."
-0.8,-2.0,-2.0,-1.0,0.0,1.0,"* When the night comes , look at the sky ."
-0.8,-2.0,-2.0,-1.0,0.0,1.0,Stay away from steriods .
-2.0,-3.0,-3.0,-3.0,-2.0,1.0,youre using answeringgenesis.com as your source .
-1.8,-3.0,-3.0,-1.0,-1.0,-1.0,Maybe an ex - customer is suing her or something .
-1.6,-2.0,-2.0,-2.0,-2.0,0.0,111 is simple and 228 is simple .
-2.2,-3.0,-3.0,-2.0,-2.0,-1.0,i eat and drink ( not alcohol ! ! ! )
0.0,-2.0,-1.0,0.0,0.0,3.0,Switches are for trains .
-0.4,-3.0,-2.0,0.0,1.0,2.0,In 1979 home rule was granted .
-2.2,-3.0,-3.0,-3.0,-2.0,0.0,goto aninal planet on tv they got all you need to know
1.0,-1.0,0.0,0.0,3.0,3.0,* P. Platyhelminthes - Excretory system of protonephridia .
-2.0,-3.0,-2.0,-2.0,-2.0,-1.0,What good will pecs do if you ruin your knees running ?
-2.0,-3.0,-3.0,-2.0,-1.0,-1.0,Most guys do n't like Cena because most are jealous because women like him .
-2.8,-3.0,-3.0,-3.0,-3.0,-2.0,where the hell is he ? ?
-1.6,-3.0,-2.0,-2.0,-1.0,0.0,I ' m going to try that .
-2.4,-3.0,-3.0,-2.0,-2.0,-2.0,"It , like , shows a lack of umm ... vocabulary ."
0.6,-1.0,0.0,1.0,1.0,2.0,Contact your county election board .
-1.4,-3.0,-3.0,-1.0,-1.0,1.0,haha not a pleasnt sight .
-0.2,-2.0,-1.0,0.0,0.0,2.0,My experience has been when I needed strength God was the source .
-1.4,-3.0,-3.0,-2.0,-2.0,3.0,I just * love * the old school dons .
0.0,-3.0,-1.0,0.0,1.0,3.0,You can do it .
0.6,-2.0,0.0,1.0,2.0,2.0,They were thin in the foot and thick in the ankle .
0.2,-1.0,-1.0,-1.0,2.0,2.0,If it is a hose it will not be covered .
-2.6,-3.0,-3.0,-3.0,-2.0,-2.0,ares actually free and there is no charge at all .
-1.2,-3.0,-2.0,-2.0,0.0,1.0,We ' ll liberate the Iraq if we have to kill every one of them .
-0.8,-3.0,-2.0,-2.0,1.0,2.0,You will love these things trust me .
1.4,0.0,1.0,2.0,2.0,2.0,Muhammad was a sinful man that people blindfully followed .
-1.8,-3.0,-2.0,-2.0,-1.0,-1.0,either one - clam chowder is the best soup ever
-2.4,-3.0,-3.0,-3.0,-2.0,-1.0,oh tampons all the way after using them I would never go back .
0.4,0.0,0.0,0.0,0.0,2.0,And burn the iso file in a cd - dvd .
0.6,-2.0,0.0,1.0,1.0,3.0,"He stands alone , unique ."
1.6,0.0,2.0,2.0,2.0,2.0,I hope you feel better soon .
2.4,1.0,2.0,3.0,3.0,3.0,"He presented them to Satyavati for marriage to Vichitravirya , the king of Hastinapura ."
-0.4,-2.0,-1.0,0.0,0.0,1.0,Have a good day !
-0.4,-2.0,-1.0,0.0,0.0,1.0,Use whatever oil suits your climate .
-1.6,-3.0,-2.0,-2.0,-1.0,0.0,"Tylenol , Motrin , hot tea , sleep , lots and lots of fluids ."
-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,"once ur signal is good to go , it is signing u back in ."
1.2,0.0,1.0,1.0,1.0,3.0,All is publicly observed and recorded and reported .
-2.2,-3.0,-3.0,-2.0,-2.0,-1.0,Hope you find him .
-0.4,-2.0,-1.0,0.0,0.0,1.0,Some people have no standards of proof and will believe anything .
0.2,-2.0,-1.0,0.0,1.0,3.0,The present is all there is .
-1.4,-3.0,-2.0,-2.0,-1.0,1.0,Ask your parents !
-1.6,-3.0,-3.0,-2.0,0.0,0.0,The other has Kansas City Chiefs and the other is Miami Gators .
-1.8,-2.0,-2.0,-2.0,-2.0,-1.0,Then leave it .
1.2,-2.0,2.0,2.0,2.0,2.0,"Yes , your guests will be offended and rightfully so ."
0.6,-1.0,0.0,1.0,1.0,2.0,I guessed it was fiction but it sounds like a true story .
0.0,-2.0,0.0,0.0,1.0,1.0,"If they recommend at least 300 dpi , do not make it any smaller ."
0.6,0.0,0.0,0.0,1.0,2.0,She battled Hodgkin 's disease for most of her adult life .
0.2,-2.0,0.0,1.0,1.0,1.0,One of the easiest things you can do is try different types of pens .
-0.8,-2.0,-2.0,-1.0,-1.0,2.0,"When she finishes that , give her more ."
1.2,-1.0,1.0,2.0,2.0,2.0,Each college can set their own graduation requirements .
0.0,-1.0,-1.0,0.0,1.0,1.0,"For friendship , of course ..."
0.2,-3.0,-1.0,0.0,2.0,3.0,"Our estimate last year for the about the same size was around $ 35,000 ."
-1.2,-3.0,-2.0,-1.0,-1.0,1.0,Did n't see him in a search ... was he in a band ?
-1.0,-2.0,-2.0,-1.0,-1.0,1.0,Spend some time with him !
-1.4,-2.0,-2.0,-2.0,-1.0,0.0,"We spent another $ 1000 on suviners , and about $ 200 for food ."
-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,"yup , welcome ... : p"
-1.8,-3.0,-3.0,-2.0,-2.0,1.0,"Have Viagra , will travel ."
1.8,1.0,1.0,2.0,2.0,3.0,They have 300 missiles aimed at Israel .
-2.4,-3.0,-3.0,-3.0,-2.0,-1.0,If she 's psychic then she knows she 's freaking you out .
-2.2,-3.0,-3.0,-2.0,-2.0,-1.0,Good luck and Baby dust !
0.0,-1.0,-1.0,0.0,1.0,1.0,You should brush your teeth before you kiss ...
-1.2,-3.0,-2.0,-2.0,0.0,1.0,too sweet for me ... but my daughter loves them
1.2,0.0,1.0,1.0,1.0,3.0,This results in clogged pores of the skin and infection .
1.0,0.0,0.0,1.0,2.0,2.0,Why is 2/3 the same as 4/6 ?
-2.0,-3.0,-3.0,-2.0,-1.0,-1.0,do n't forget the easter bunny either !
-0.6,-2.0,-2.0,0.0,0.0,1.0,I ' ve used ginger on many cruises as well as during my pregnancy .
-2.2,-3.0,-3.0,-3.0,-2.0,0.0,do it ... communicate with the kid !
0.6,-2.0,0.0,0.0,2.0,3.0,Go to court and file papers for child support .
